wp_post_id,taxonomy,term_slug
327,city,zaporozhe
327,city,ivano-frankovsk
327,city,kyiv
327,city,kremenchug
327,city,lviv
327,city,nikolaev
327,city,odesa
327,city,poltava
327,category,testing
327,city,kharkiv
327,city,herson
330,category,it-courses
330,city,kyiv
330,category,testing
332,category,it-courses
332,category,java
332,category,python
332,city,vinnicza
332,city,dnepr
332,city,zaporozhe
332,city,ivano-frankovsk
332,city,kyiv
332,city,kremenchug
332,category,sql
332,category,web-design
332,city,lviv
332,city,nikolaev
332,city,odesa
332,city,poltava
332,category,testing
332,city,kharkiv
332,city,herson
332,category,programming-language
334,city,kharkiv
339,category,front-end
339,category,it-courses
339,category,java
339,city,vinnicza
339,city,dnepr
339,city,zaporozhe
339,city,ivano-frankovsk
339,city,kyiv
339,city,kremenchug
339,city,lviv
339,city,nikolaev
339,city,odesa
339,city,poltava
339,city,kharkiv
339,city,herson
339,category,programming-language
341,category,front-end
341,category,it-courses
341,category,javascript
341,category,web-development
341,city,vinnicza
341,city,dnepr
341,city,zaporozhe
341,city,ivano-frankovsk
341,city,kyiv
341,city,kremenchug
341,category,courses
341,city,lviv
341,city,nikolaev
341,city,odesa
341,city,poltava
341,city,kharkiv
341,city,herson
341,category,programming-language
343,category,back-end
343,category,dot-net-development
343,category,front-end
343,category,it-courses
343,category,javascript
343,city,vinnicza
343,city,dnepr
343,city,zaporozhe
343,city,ivano-frankovsk
343,category,internet-marketing
343,city,kyiv
343,city,kremenchug
343,category,business-analytics
343,category,web-design
343,category,project-management
343,city,lviv
343,city,nikolaev
343,city,odesa
343,city,poltava
343,city,kharkiv
343,city,herson
343,category,programming-language
345,category,devops
345,category,front-end
345,category,it-courses
345,category,java
345,category,php-development
345,category,python
345,category,react-js
345,city,vinnicza
345,city,dnepr
345,city,zaporozhe
345,city,ivano-frankovsk
345,city,kyiv
345,city,kremenchug
345,category,data-science
345,city,lviv
345,city,nikolaev
345,city,odesa
345,city,poltava
345,category,testing
345,city,kharkiv
345,city,herson
345,category,programming-language
427,category,ppc
427,city,vinnicza
427,city,dnepr
427,city,zaporozhe
427,city,ivano-frankovsk
427,city,kyiv
427,city,kremenchug
427,city,lviv
427,city,nikolaev
427,city,odesa
427,city,poltava
427,category,facebook-advertising
427,city,kharkiv
427,city,herson
431,category,ppc
431,city,vinnicza
431,city,dnepr
431,city,zaporozhe
431,city,ivano-frankovsk
431,city,kyiv
431,city,kremenchug
431,city,lviv
431,city,nikolaev
431,city,odesa
431,city,poltava
431,city,kharkiv
431,city,herson
469,city,kyiv
469,category,marketing
582,category,back-end
582,category,front-end
582,category,it-courses
582,category,java
582,category,javascript
582,category,python
582,city,vinnicza
582,city,dnepr
582,city,zaporozhe
582,city,ivano-frankovsk
582,city,kyiv
582,city,kremenchug
582,category,web-design
582,city,lviv
582,city,nikolaev
582,city,odesa
582,city,poltava
582,category,testing
582,city,kharkiv
582,city,herson
586,category,hr-kursy
586,category,business-trainings
586,city,vinnicza
586,city,dnepr
586,city,zaporozhe
586,city,ivano-frankovsk
586,category,internet-marketing
586,city,kyiv
586,city,kremenchug
586,category,excel-courses
586,category,smm
586,category,business-analytics
586,category,project-management
586,category,saling
586,category,raskrutka-apple-store
586,category,raskrutka-google-play-store
586,category,hr
586,city,lviv
586,city,nikolaev
586,city,odesa
586,city,poltava
586,city,kharkiv
586,city,herson
615,category,dot-net-development
615,category,front-end
615,category,it-courses
615,category,php-development
615,city,vinnicza
615,city,dnepr
615,city,ivano-frankovsk
615,city,kyiv
615,city,kremenchug
615,category,sql
615,city,lviv
615,city,nikolaev
615,city,odesa
615,city,poltava
615,city,kharkiv
615,city,herson
615,category,programming-language
617,city,vinnicza
617,city,dnepr
617,city,zaporozhe
617,city,ivano-frankovsk
617,city,kyiv
617,city,kremenchug
617,category,smm
617,category,copywriting
617,city,lviv
617,city,nikolaev
617,city,odesa
617,city,poltava
617,city,kharkiv
617,city,herson
634,category,it-courses
634,city,kyiv
634,category,robo
636,category,interior-design
636,city,kyiv
639,category,interior-design
639,city,kyiv
644,category,it-courses
644,city,kyiv
646,city,kyiv
648,city,kharkiv
648,category,programming-language
655,category,it-courses
655,city,kyiv
655,category,programming-language
657,city,vinnicza
657,city,dnepr
657,city,zaporozhe
657,city,ivano-frankovsk
657,city,kyiv
657,city,kremenchug
657,category,raskrutka-apple-store
657,category,raskrutka-google-play-store
657,city,lviv
657,city,nikolaev
657,city,odesa
657,city,poltava
657,city,kharkiv
657,city,herson
659,category,hr
659,category,marketing
659,city,kharkiv
663,category,front-end
663,category,python
663,category,web-development
663,city,vinnicza
663,city,dnepr
663,city,zaporozhe
663,city,ivano-frankovsk
663,city,kyiv
663,city,kremenchug
663,category,web-design
663,category,project-management
663,city,lviv
663,city,nikolaev
663,city,odesa
663,city,poltava
663,category,testing
663,city,kharkiv
663,city,herson
663,category,programming-language
667,category,it-courses
667,city,kyiv
667,category,programming-language
669,category,business-trainings
669,city,kyiv
669,category,hr
761,category,front-end
761,category,it-courses
761,city,kyiv
777,category,it-courses
777,category,ppc
777,city,vinnicza
777,city,dnepr
777,city,zaporozhe
777,city,ivano-frankovsk
777,category,internet-marketing
777,city,kyiv
777,city,kremenchug
777,category,smm
777,category,raskrutka-apple-store
777,category,raskrutka-google-play-store
777,city,lviv
777,category,marketing
777,city,nikolaev
777,city,odesa
777,city,poltava
777,category,facebook-advertising
777,city,kharkiv
777,city,herson
939,category,copywriting
939,city,kharkiv
941,category,business-trainings
941,city,kyiv
943,category,business-trainings
943,city,kyiv
949,category,business-trainings
949,city,kyiv
953,city,kyiv
957,category,it-courses
957,category,python
957,city,vinnicza
957,city,dnepr
957,city,zaporozhe
957,city,ivano-frankovsk
957,city,kyiv
957,city,kremenchug
957,category,business-analytics
957,category,data-science
957,category,project-management
957,city,lviv
957,category,marketing
957,city,nikolaev
957,city,odesa
957,city,poltava
957,city,kharkiv
957,city,herson
957,category,programming-language
962,category,acting
962,city,kyiv
962,city,odesa
964,category,acting
964,city,kyiv
966,category,acting
966,city,kyiv
966,category,kursy-oratorskogo-masterstva
1331,category,it-courses
1331,city,kyiv
2885,category,front-end
2885,category,it-courses
2885,category,python
2885,city,kyiv
2885,category,web-design
2885,city,lviv
2885,city,odesa
2885,category,testing
2885,city,kharkiv
2885,category,programming-language
2888,category,hr-kursy
2888,city,kyiv
2888,category,kursy-psihologii
2939,category,business-trainings
2939,city,kyiv
2939,city,lviv
2939,city,odesa
2939,city,kharkiv
2956,city,kyiv
2956,category,poshyv-obuvi
2957,city,kyiv
2957,category,poshyv-obuvi
2962,city,kyiv
2962,category,kursy-kroya-i-shitya
2965,city,kyiv
2965,category,kursy-kroya-i-shitya
2967,city,kyiv
2967,category,kursy-kroya-i-shitya
2978,city,kyiv
2978,category,kulinarnye-kursy
2987,city,kyiv
2987,category,kulinarnye-kursy
2991,city,kyiv
2991,category,kursy-massazha
2994,city,kyiv
2994,category,kursy-massazha
2996,city,kyiv
2996,category,kursy-massazha
2998,city,kyiv
2998,category,kursy-massazha
3000,city,kyiv
3000,category,kursy-manikyura
3003,category,kursy-manikyura
3003,city,kharkiv
3005,city,kyiv
3005,category,kursy-manikyura
3007,city,kyiv
3007,category,kursy-psihologii
3011,category,kursy-psihologii
3011,city,kharkiv
3013,city,kyiv
3013,category,kursy-psihologii
3015,city,kyiv
3015,category,kursy-vozhdeniya
3017,city,kyiv
3017,category,kursy-vozhdeniya
3019,city,kyiv
3019,category,kursy-vozhdeniya
3021,city,kyiv
3021,category,kursy-kosmetologii
3021,category,kursy-manikyura
3021,category,kursy-massazha
3025,city,kyiv
3025,category,kursy-kosmetologii
3025,category,kursy-manikyura
3025,category,kursy-tatuazha
3027,category,acting
3027,city,kyiv
3027,category,kursy-oratorskogo-masterstva
3029,category,acting
3029,category,business-trainings
3029,category,info-business
3029,city,kyiv
3029,category,kursy-oratorskogo-masterstva
3029,city,odesa
3029,city,kharkiv
3031,city,kyiv
3031,category,kursy-oratorskogo-masterstva
3033,city,kyiv
3033,category,kursy-parikmahera
3037,city,kyiv
3037,category,kursy-kosmetologii
3037,category,kursy-manikyura
3037,category,kursy-massazha
3037,category,kursy-parikmahera
3042,city,kyiv
3042,category,kursy-parikmahera
3044,city,kyiv
3044,category,kursy-kosmetologii
3044,category,kursy-manikyura
3044,category,kursy-parikmahera
3044,category,kursy-tatuazha
3044,category,hr
3046,city,kyiv
3046,category,kursy-parikmahera
3050,category,it-courses
3050,category,php-development
3050,category,react-js
3050,city,vinnicza
3050,city,dnepr
3050,city,zaporozhe
3050,city,ivano-frankovsk
3050,city,kyiv
3050,city,kremenchug
3050,category,sql
3050,city,lviv
3050,city,nikolaev
3050,city,odesa
3050,city,poltava
3050,city,kharkiv
3050,city,herson
3050,category,programming-language
3052,category,it-courses
3052,city,kyiv
3052,city,lviv
3052,city,odesa
3052,city,kharkiv
3084,category,interior-design
3084,city,kyiv
3092,category,business-trainings
3092,city,kyiv
3094,city,kyiv
3094,category,kursy-floristiki
3097,category,kursy-floristiki
3097,city,lviv
3138,category,it-courses
3138,city,kyiv
3138,category,photoshop
3138,category,fotovideomotion
3144,city,kyiv
3144,category,fotovideomotion
3144,category,fotografiya-videosemka
3148,category,it-courses
3148,category,ppc
3148,category,web-development
3148,city,vinnicza
3148,city,dnepr
3148,city,zaporozhe
3148,city,ivano-frankovsk
3148,category,internet-marketing
3148,city,kyiv
3148,city,kremenchug
3148,category,smm
3148,city,lviv
3148,city,nikolaev
3148,city,odesa
3148,city,poltava
3148,city,kharkiv
3148,city,herson
3156,category,interior-design
3156,city,kyiv
3162,category,front-end
3162,category,javascript
3162,category,ppc
3162,category,web-development
3162,city,vinnicza
3162,category,interior-design
3162,city,dnepr
3162,city,zaporozhe
3162,city,ivano-frankovsk
3162,category,internet-marketing
3162,city,kyiv
3162,category,kompyuternye-kursy
3162,city,kremenchug
3162,category,excel-courses
3162,category,photoshop
3162,category,sql
3162,category,web-design
3162,category,copywriting
3162,city,lviv
3162,city,nikolaev
3162,city,odesa
3162,city,poltava
3162,category,testing
3162,category,fotografiya-videosemka
3162,city,kharkiv
3162,city,herson
3162,category,programming-language
3171,category,python
3171,city,kyiv
3175,category,hr-kursy
3175,city,kyiv
3175,category,hr
3185,city,vinnicza
3185,city,dnepr
3185,city,zaporozhe
3185,city,ivano-frankovsk
3185,city,kyiv
3185,city,kremenchug
3185,category,kursy-buhgalterov
3185,city,lviv
3185,city,nikolaev
3185,city,odesa
3185,city,poltava
3185,city,kharkiv
3185,city,herson
3247,category,front-end
3247,category,it-courses
3247,category,javascript
3247,category,python
3247,category,web-development
3247,city,vinnicza
3247,city,dnepr
3247,city,zaporozhe
3247,city,ivano-frankovsk
3247,category,internet-marketing
3247,city,kyiv
3247,category,kompyuternye-kursy
3247,city,kremenchug
3247,category,sql
3247,category,data-science
3247,city,lviv
3247,city,nikolaev
3247,city,odesa
3247,city,poltava
3247,city,kharkiv
3247,city,herson
3247,category,programming-language
3249,category,forex
3258,category,business-trainings
3258,category,internet-marketing
3258,city,kyiv
3258,category,kouching
3258,category,cennie-bumagi
3258,category,marketing
3258,category,forex
3261,category,business-trainings
3261,category,internet-marketing
3261,city,kyiv
3261,category,cennie-bumagi
3261,category,forex
3263,city,kyiv
3263,category,forex
3334,category,kursy-kosmetologii
3334,category,kursy-manikyura
3334,category,kursy-massazha
3334,category,kursy-parikmahera
3334,category,kursy-tatuazha
3334,city,lviv
3608,category,kursy-kosmetologii
3608,category,kursy-manikyura
3608,category,kursy-massazha
3608,category,kursy-parikmahera
3608,city,lviv
3611,city,vinnicza
3611,city,dnepr
3611,city,zaporozhe
3611,city,ivano-frankovsk
3611,city,kyiv
3611,city,kremenchug
3611,category,kursy-buhgalterov
3611,city,lviv
3611,city,nikolaev
3611,city,odesa
3611,city,poltava
3611,city,kharkiv
3611,city,herson
3617,category,kursy-parikmahera
3617,city,lviv
3619,category,kursy-kosmetologii
3619,category,kursy-manikyura
3619,category,kursy-parikmahera
3619,city,lviv
3622,category,kursy-parikmahera
3622,city,lviv
3624,category,kursy-kosmetologii
3624,category,kursy-manikyura
3624,category,kursy-parikmahera
3624,city,kharkiv
3626,category,kursy-kosmetologii
3626,city,lviv
3628,city,vinnicza
3628,city,dnepr
3628,city,zaporozhe
3628,city,ivano-frankovsk
3628,city,kyiv
3628,city,kremenchug
3628,category,kursy-buhgalterov
3628,category,kursy-menedzherov
3628,category,cennie-bumagi
3628,category,hr
3628,city,lviv
3628,city,nikolaev
3628,city,odesa
3628,city,poltava
3628,city,kharkiv
3628,city,herson
3631,category,business-trainings
3631,city,vinnicza
3631,city,dnepr
3631,city,zaporozhe
3631,city,ivano-frankovsk
3631,category,internet-marketing
3631,category,info-business
3631,city,kyiv
3631,city,kremenchug
3631,city,lviv
3631,city,nikolaev
3631,city,odesa
3631,city,poltava
3631,city,kharkiv
3631,city,herson
3633,category,interior-design
3633,category,internet-marketing
3633,category,web-design
3633,city,lviv
3633,category,marketing
3639,category,kursy-kroya-i-shitya
3639,city,lviv
3641,category,acting
3641,city,lviv
3646,category,front-end
3646,category,hr-kursy
3646,category,it-courses
3646,category,javascript
3646,category,web-development
3646,city,vinnicza
3646,city,dnepr
3646,city,zaporozhe
3646,city,ivano-frankovsk
3646,city,kyiv
3646,category,kompyuternye-kursy
3646,city,kremenchug
3646,category,c-plus-plus
3646,category,excel-courses
3646,category,photoshop
3646,category,kursy-buhgalterov
3646,category,web-design
3646,city,lviv
3646,city,nikolaev
3646,city,odesa
3646,city,poltava
3646,city,kharkiv
3646,city,herson
3646,category,programming-language
3652,category,business-trainings
3652,city,vinnicza
3652,city,dnepr
3652,city,zaporozhe
3652,city,ivano-frankovsk
3652,category,internet-marketing
3652,city,kyiv
3652,city,kremenchug
3652,category,kursy-buhgalterov
3652,category,kursy-menedzherov
3652,category,cennie-bumagi
3652,category,hr
3652,city,lviv
3652,category,marketing
3652,city,nikolaev
3652,city,odesa
3652,city,poltava
3652,city,kharkiv
3652,city,herson
3664,category,acting
3664,category,animator
3664,category,kursy-oratorskogo-masterstva
3664,city,lviv
3664,category,fotografiya-videosemka
3667,category,it-courses
3667,category,kompyuternye-kursy
3667,category,photoshop
3667,city,lviv
3667,category,robo
3667,category,fotografiya-videosemka
3667,category,programming-language
3690,category,kursy-parikmahera
3690,city,kharkiv
3692,category,kursy-manikyura
3692,category,kursy-parikmahera
3692,category,kursy-tatuazha
3692,city,kharkiv
3699,category,kursy-kosmetologii
3699,category,kursy-manikyura
3699,category,kursy-parikmahera
3699,city,kharkiv
